"MC_line_count","MC_cyclomatic","MC_essential","MC_design","line_code","line_comment","line_blank","line_code_and_comment","unique_operators","unique_operands","total_operators","total_operands","flow_graph","TARGET","source.1","source.2","source.3","source.4","source.5"
58,8,8,8,45,1,10,0,18,24,74,55,15,"0",1,0,0,0,0
172,32,20,15,132,14,20,4,25,50,325,182,63,"0",1,0,0,0,0
11,2,1,2,7,0,2,0,7,12,16,14,3,"0",1,0,0,0,0
20,1,1,1,13,0,5,0,11,19,38,27,1,"0",1,0,0,0,0
119,16,12,10,93,6,18,0,28,51,241,177,30,"0",1,0,0,0,0
159,30,22,17,129,7,21,0,23,59,326,243,59,"0",1,0,0,0,0
26,2,1,2,20,0,4,0,12,26,44,41,3,"0",1,0,0,0,0
28,1,1,1,18,0,8,0,10,21,57,39,1,"0",1,0,0,0,0
17,3,1,2,12,0,3,0,13,18,36,36,5,"0",1,0,0,0,0
20,2,1,2,11,0,7,0,10,11,19,13,3,"0",1,0,0,0,0
28,3,1,3,21,0,5,0,14,17,48,30,5,"0",1,0,0,0,0
14,7,4,3,12,0,0,0,17,17,85,39,13,"0",1,0,0,0,0
22,17,12,3,18,1,1,0,18,24,317,126,33,"0",1,0,0,0,0
31,5,3,2,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,7,5,8,6,1,"0",1,0,0,0,0
7,1,1,1,5,0,0,0,7,6,13,6,1,"0",1,0,0,0,0
8,1,1,1,6,0,0,0,7,7,15,7,1,"0",1,0,0,0,0
11,3,1,2,9,0,0,0,8,9,15,9,5,"0",1,0,0,0,0
20,4,3,2,16,0,2,0,16,11,28,20,7,"0",1,0,0,0,0
20,4,3,2,16,0,2,0,17,12,29,21,7,"0",1,0,0,0,0
21,4,3,2,17,0,2,0,16,12,29,21,7,"0",1,0,0,0,0
84,13,1,12,62,17,2,1,23,31,131,95,16,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,6,5,7,5,1,"0",1,0,0,0,0
41,3,1,2,21,9,11,0,11,21,37,34,5,"0",1,0,0,0,0
8,3,3,2,6,0,0,0,10,6,13,7,5,"0",1,0,0,0,0
29,3,1,3,22,2,3,0,11,11,42,29,5,"0",1,0,0,0,0
54,7,4,5,48,0,4,0,15,29,123,87,13,"0",1,0,0,0,0
20,11,9,4,17,0,1,0,13,8,34,19,21,"0",1,0,0,0,0
8,3,3,2,6,0,0,0,10,6,13,7,5,"0",1,0,0,0,0
11,4,3,2,9,0,0,0,13,7,20,9,7,"0",1,0,0,0,0
22,3,1,1,15,0,4,1,10,12,47,25,5,"0",1,0,0,0,0
52,11,6,8,32,16,2,0,17,21,57,31,21,"0",1,0,0,0,0
24,7,3,5,18,0,3,1,13,17,31,25,13,"0",1,0,0,0,0
25,3,1,3,15,2,4,0,10,27,62,53,5,"0",1,0,0,0,0
105,31,22,19,73,12,14,6,20,54,187,137,61,"0",1,0,0,0,0
35,4,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
41,6,1,5,39,0,2,0,25,30,68,49,7,"0",1,0,0,0,0
30,4,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
35,6,1,5,35,0,0,0,23,26,58,41,7,"0",1,0,0,0,0
30,3,1,1,22,0,6,0,20,16,58,31,5,"0",1,0,0,0,0
14,4,3,1,10,0,2,0,11,7,18,10,7,"0",1,0,0,0,0
36,5,5,1,21,6,7,0,19,17,58,36,9,"0",1,0,0,0,0
15,3,1,2,11,0,2,0,11,6,17,7,5,"0",1,0,0,0,0
20,4,1,2,15,0,3,0,12,7,23,8,7,"0",1,0,0,0,0
50,10,1,7,36,3,4,5,22,18,146,90,19,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,5,1,6,2,1,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,4,1,4,1,1,"0",1,0,0,0,0
14,7,7,1,12,0,0,0,11,4,31,14,13,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,4,2,7,4,1,"0",1,0,0,0,0
16,5,1,4,11,0,3,0,13,18,76,50,9,"0",1,0,0,0,0
9,1,1,1,7,0,0,0,8,4,26,12,1,"0",1,0,0,0,0
117,19,1,13,84,3,4,24,22,27,216,137,37,"0",1,0,0,0,0
114,18,1,11,83,1,4,24,23,27,206,130,35,"0",1,0,0,0,0
41,8,1,6,28,1,4,6,21,19,109,71,15,"0",1,0,0,0,0
54,10,1,7,40,2,4,6,23,19,137,87,19,"0",1,0,0,0,0
116,20,17,10,99,8,6,1,25,59,214,166,39,"0",1,0,0,0,0
38,7,1,7,26,0,10,0,15,22,77,55,13,"0",1,0,0,0,0
48,9,4,7,35,0,11,0,17,27,94,67,17,"0",1,0,0,0,0
21,3,1,3,17,0,2,0,10,20,44,36,5,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,3,3,5,3,1,"0",1,0,0,0,0
68,9,4,2,35,22,9,0,24,13,103,38,13,"0",1,0,0,0,0
13,4,4,2,8,0,3,0,15,7,29,12,7,"0",1,0,0,0,0
13,4,4,2,8,0,3,0,15,7,29,12,7,"0",1,0,0,0,0
20,3,3,1,14,0,4,0,25,11,87,33,5,"0",1,0,0,0,0
26,8,8,1,18,1,3,4,20,12,60,42,15,"0",1,0,0,0,0
67,15,8,9,39,12,14,0,16,26,112,79,29,"0",1,0,0,0,0
86,19,8,11,53,14,16,0,17,34,157,111,37,"0",1,0,0,0,0
26,3,1,2,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
14,4,3,2,10,0,2,0,14,11,23,14,7,"0",1,0,0,0,0
9,1,1,1,5,1,1,0,7,8,13,10,1,"0",1,0,0,0,0
9,1,1,1,5,0,2,0,5,2,8,5,1,"0",1,0,0,0,0
8,1,1,1,5,0,1,0,7,6,12,8,1,"0",1,0,0,0,0
42,2,1,2,24,11,5,0,13,9,93,51,3,"0",1,0,0,0,0
30,4,1,2,24,0,4,0,15,10,105,32,5,"0",1,0,0,0,0
17,4,3,2,13,0,2,0,14,12,28,17,7,"0",1,0,0,0,0
7,1,1,1,3,1,1,0,6,4,7,5,1,"0",1,0,0,0,0
13,2,1,2,7,2,2,0,8,4,12,6,3,"0",1,0,0,0,0
79,7,6,4,47,22,5,2,20,27,113,77,13,"0",1,0,0,0,0
6,2,1,1,3,1,0,0,6,7,7,7,3,"0",1,0,0,0,0
24,9,6,2,20,0,2,0,21,10,61,34,17,"0",1,0,0,0,0
24,9,6,2,20,0,2,0,21,10,61,34,17,"0",1,0,0,0,0
24,1,1,1,6,12,4,0,3,6,11,8,1,"0",1,0,0,0,0
16,4,3,3,13,0,1,0,10,6,17,6,7,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,4,4,5,4,1,"0",1,0,0,0,0
43,7,7,4,34,0,4,0,16,14,60,36,13,"0",1,0,0,0,0
36,4,4,3,25,1,6,0,16,16,48,31,7,"0",1,0,0,0,0
18,1,1,1,4,10,2,0,3,4,7,5,1,"0",1,0,0,0,0
9,2,1,1,5,0,2,0,9,4,14,8,3,"0",1,0,0,0,0
8,1,1,1,5,0,0,0,7,3,17,7,1,"0",1,0,0,0,0
59,12,1,12,53,0,2,0,11,25,88,68,23,"0",1,0,0,0,0
32,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
32,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
40,6,1,5,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
7,2,1,2,5,0,0,0,4,3,5,3,3,"0",1,0,0,0,0
10,1,1,1,7,0,0,0,8,3,27,11,1,"0",1,0,0,0,0
56,4,1,2,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
78,10,7,6,68,0,10,0,15,43,139,103,19,"0",1,0,0,0,0
18,2,1,1,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
121,16,8,8,97,9,13,2,27,113,275,220,31,"0",1,0,0,0,0
43,5,1,3,36,0,7,0,16,40,91,81,9,"0",1,0,0,0,0
97,4,1,4,53,20,22,0,12,32,151,117,7,"0",1,0,0,0,0
95,4,1,4,52,19,21,0,12,31,146,113,7,"0",1,0,0,0,0
46,8,3,6,35,3,5,0,20,15,81,37,12,"0",1,0,0,0,0
33,8,8,4,22,4,3,0,17,20,79,42,15,"0",1,0,0,0,0
65,12,3,3,54,3,4,1,23,21,106,55,18,"0",1,0,0,0,0
65,3,1,3,39,10,11,0,13,28,130,74,5,"0",1,0,0,0,0
17,3,1,3,11,0,2,2,7,9,18,11,5,"0",1,0,0,0,0
23,2,1,2,20,0,1,0,7,13,19,17,3,"0",1,0,0,0,0
16,2,1,2,13,0,1,0,7,14,18,17,3,"0",1,0,0,0,0
26,3,1,3,17,5,2,0,7,16,25,21,5,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,4,3,4,3,1,"0",1,0,0,0,0
18,2,1,2,9,0,6,0,13,12,31,16,3,"0",1,0,0,0,0
15,1,1,1,6,0,6,0,11,10,22,13,1,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
11,2,1,2,7,0,2,0,8,4,14,6,3,"0",1,0,0,0,0
14,1,1,1,8,0,3,0,9,21,35,29,1,"0",1,0,0,0,0
26,11,8,6,0,0,0,0,0,0,0,0,21,"0",1,0,0,0,0
87,13,5,5,0,0,0,0,0,0,0,0,25,"0",1,0,0,0,0
12,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
46,9,8,5,0,0,0,0,0,0,0,0,17,"0",1,0,0,0,0
54,11,1,5,35,6,10,1,14,33,118,100,21,"0",1,0,0,0,0
15,3,1,2,12,0,1,0,10,10,31,24,5,"0",1,0,0,0,0
7,1,1,1,5,0,0,0,6,6,12,9,1,"0",1,0,0,0,0
12,2,1,2,8,0,2,0,6,6,11,11,3,"0",1,0,0,0,0
16,3,1,3,12,0,2,0,11,12,26,22,5,"0",1,0,0,0,0
44,13,6,4,0,0,0,0,0,0,0,0,25,"0",1,0,0,0,0
44,4,1,3,24,7,11,0,17,15,49,32,7,"0",1,0,0,0,0
12,2,1,2,9,0,1,0,10,6,16,11,3,"0",1,0,0,0,0
7,2,1,2,4,0,1,0,10,5,10,8,3,"0",1,0,0,0,0
8,2,1,2,4,0,2,0,11,5,13,9,3,"0",1,0,0,0,0
7,2,1,2,4,0,1,0,11,6,12,9,3,"0",1,0,0,0,0
12,3,1,3,9,0,1,0,9,9,20,20,5,"0",1,0,0,0,0
42,4,4,3,36,0,3,0,20,26,105,69,7,"0",1,0,0,0,0
131,6,1,6,105,4,14,6,17,49,200,136,11,"0",1,0,0,0,0
23,6,1,3,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
25,4,4,2,0,0,0,0,0,0,0,0,7,"0",1,0,0,0,0
35,9,1,9,0,0,0,0,0,0,0,0,17,"0",1,0,0,0,0
15,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
31,9,1,9,0,0,0,0,0,0,0,0,10,"0",1,0,0,0,0
10,1,1,1,5,0,3,0,8,5,15,9,1,"0",1,0,0,0,0
31,1,1,1,25,2,2,0,7,18,45,36,1,"0",1,0,0,0,0
119,37,1,37,115,2,0,0,43,114,336,259,38,"0",1,0,0,0,0
33,14,1,1,31,0,0,0,19,28,59,28,15,"0",1,0,0,0,0
37,5,1,4,30,0,5,0,15,26,85,65,9,"0",1,0,0,0,0
23,3,1,3,20,0,1,0,9,21,54,44,5,"0",1,0,0,0,0
27,3,1,3,20,0,5,0,9,15,42,32,5,"0",1,0,0,0,0
9,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
4,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
12,3,1,2,9,0,1,0,11,10,18,16,5,"0",1,0,0,0,0
25,3,3,2,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
5,1,1,1,2,0,1,0,4,4,5,4,1,"0",1,0,0,0,0
10,1,1,1,7,0,1,0,9,16,23,21,1,"0",1,0,0,0,0
69,6,1,5,48,7,7,5,14,34,128,101,11,"0",1,0,0,0,0
19,1,1,1,15,0,0,0,7,15,40,31,1,"0",1,0,0,0,0
28,10,5,5,0,0,0,0,0,0,0,0,19,"0",1,0,0,0,0
34,11,5,5,0,0,0,0,0,0,0,0,21,"0",1,0,0,0,0
32,3,1,3,0,0,0,0,0,0,0,0,5,"0",1,0,0,0,0
74,2,1,2,43,8,20,0,17,48,160,133,3,"0",1,0,0,0,0
11,1,1,1,6,0,3,0,8,6,17,10,1,"0",1,0,0,0,0
139,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
38,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
85,1,1,1,70,3,10,0,8,61,172,159,1,"0",1,0,0,0,0
8,1,1,1,0,0,0,0,0,0,0,0,1,"0",1,0,0,0,0
8,1,1,1,7,0,1,0,4,7,9,8,1,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,6,11,19,18,3,"0",1,0,0,0,0
15,3,1,3,11,0,2,0,12,12,33,25,5,"0",1,0,0,0,0
22,6,5,4,18,0,1,1,13,13,54,38,11,"0",1,0,0,0,0
10,3,3,2,6,0,2,0,9,5,11,6,5,"0",1,0,0,0,0
89,9,1,9,65,7,13,2,16,37,125,101,17,"0",1,0,0,0,0
22,5,3,3,0,0,0,0,0,0,0,0,9,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,4,5,6,5,1,"0",1,0,0,0,0
10,1,1,1,7,0,1,0,6,4,12,7,1,"0",1,0,0,0,0
15,2,1,2,9,0,4,0,8,6,14,10,3,"0",1,0,0,0,0
13,1,1,1,10,0,1,0,5,12,25,21,1,"0",1,0,0,0,0
25,6,6,5,22,0,3,0,20,22,66,51,11,"0",1,0,0,0,0
8,3,3,2,5,0,1,0,9,6,11,8,5,"0",1,0,0,0,0
8,3,3,2,5,0,1,0,9,6,11,8,5,"0",1,0,0,0,0
30,8,1,8,28,0,0,0,14,28,75,56,9,"0",1,0,0,0,0
24,6,1,6,22,0,0,0,12,22,57,42,7,"0",1,0,0,0,0
36,10,1,10,34,0,0,0,16,34,93,70,11,"0",1,0,0,0,0
10,1,1,1,8,0,0,0,7,10,21,17,1,"0",1,0,0,0,0
12,2,1,2,8,1,1,0,12,12,24,17,3,"0",1,0,0,0,0
108,20,5,18,85,0,21,0,31,44,177,106,25,"0",1,0,0,0,0
17,2,1,2,14,0,1,0,8,12,23,18,3,"0",1,0,0,0,0
17,2,1,2,14,0,1,0,8,12,23,18,3,"0",1,0,0,0,0
30,8,1,8,28,0,0,0,14,28,75,56,9,"0",1,0,0,0,0
24,2,1,2,3,14,4,1,7,4,8,5,3,"0",1,0,0,0,0
13,3,1,3,10,0,1,0,12,15,24,20,5,"0",1,0,0,0,0
11,1,1,1,9,0,0,0,7,10,28,20,1,"0",1,0,0,0,0
29,5,1,5,26,0,1,0,12,18,50,44,9,"0",1,0,0,0,0
9,1,1,1,7,0,0,0,5,3,13,7,1,"0",1,0,0,0,0
16,2,1,1,13,0,1,0,7,6,22,16,3,"0",1,0,0,0,0
31,2,1,1,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
35,4,1,4,25,3,4,1,11,18,80,61,7,"0",1,0,0,0,0
32,2,1,2,31,0,1,0,10,44,138,137,3,"0",1,0,0,0,0
29,8,4,5,0,0,0,0,0,0,0,0,15,"0",1,0,0,0,0
17,3,1,2,13,0,2,0,14,18,31,28,5,"0",1,0,0,0,0
70,3,1,3,58,6,4,0,13,20,238,126,5,"0",1,0,0,0,0
9,1,1,1,7,0,0,0,6,13,30,26,1,"0",1,0,0,0,0
31,4,1,4,26,0,3,0,11,20,73,57,7,"0",1,0,0,0,0
10,1,1,1,8,0,0,0,7,15,30,26,1,"0",1,0,0,0,0
8,1,1,1,6,0,0,0,7,12,20,17,1,"0",1,0,0,0,0
19,3,1,1,17,0,0,0,9,25,45,41,5,"0",1,0,0,0,0
40,9,1,5,0,0,0,0,0,0,0,0,17,"0",1,0,0,0,0
47,8,5,6,0,0,0,0,0,0,0,0,15,"0",1,0,0,0,0
57,12,1,11,44,0,11,0,13,28,87,66,23,"0",1,0,0,0,0
25,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
27,2,1,2,25,0,2,0,6,35,102,100,3,"0",1,0,0,0,0
12,2,1,2,0,0,0,0,0,0,0,0,3,"0",1,0,0,0,0
66,14,9,12,43,2,19,0,17,24,115,104,27,"0",1,0,0,0,0
15,1,1,1,13,0,0,0,4,28,73,72,1,"0",1,0,0,0,0
17,1,1,1,14,0,1,0,6,3,39,14,1,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,6,8,10,8,1,"0",1,0,0,0,0
19,2,1,2,8,0,9,0,9,11,20,19,3,"0",1,0,0,0,0
21,2,1,1,13,1,5,0,6,16,30,29,3,"0",1,0,0,0,0
65,10,1,10,53,3,4,3,9,29,170,145,19,"0",1,0,0,0,0
24,3,1,3,21,0,1,0,10,19,55,45,5,"0",1,0,0,0,0
26,4,1,4,19,0,5,0,8,18,40,40,7,"0",1,0,0,0,0
58,12,5,3,37,3,9,7,18,29,144,89,23,"0",1,0,0,0,0
19,3,1,2,14,0,3,0,12,9,25,18,5,"0",1,0,0,0,0
22,6,6,5,19,0,3,0,20,22,60,45,11,"0",1,0,0,0,0
12,6,6,2,0,0,0,0,0,0,0,0,11,"0",1,0,0,0,0
22,6,6,5,19,0,3,0,20,22,60,45,11,"0",1,0,0,0,0
21,2,1,2,17,1,1,0,10,18,59,50,3,"0",1,0,0,0,0
10,2,1,1,6,0,1,0,10,11,23,15,3,"0",1,0,0,0,0
22,5,1,3,16,0,3,0,15,16,37,32,9,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,9,5,10,9,3,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,9,5,10,9,3,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,9,5,10,9,3,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,9,5,10,9,3,"0",1,0,0,0,0
10,2,1,1,6,0,1,0,10,11,21,15,3,"0",1,0,0,0,0
22,5,1,3,16,0,3,0,15,16,37,32,9,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,9,5,10,9,3,"0",1,0,0,0,0
10,2,1,1,6,0,1,0,10,11,21,15,3,"0",1,0,0,0,0
22,5,1,3,16,0,3,0,15,16,37,32,9,"0",1,0,0,0,0
26,6,1,4,20,0,3,0,15,18,48,42,11,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,9,5,10,9,3,"0",1,0,0,0,0
33,6,1,4,25,0,3,3,16,16,52,43,11,"0",1,0,0,0,0
11,2,1,2,8,0,1,0,9,10,20,19,3,"0",1,0,0,0,0
16,5,1,5,13,0,1,0,10,11,29,24,9,"0",1,0,0,0,0
13,3,1,2,8,0,3,0,10,8,17,10,5,"0",1,0,0,0,0
13,3,1,2,8,0,3,0,10,8,17,10,5,"0",1,0,0,0,0
29,1,1,1,24,0,3,0,6,4,68,25,1,"0",1,0,0,0,0
47,3,1,3,35,1,9,0,18,35,101,77,5,"0",1,0,0,0,0
63,8,1,7,54,0,7,0,20,25,100,76,15,"0",1,0,0,0,0
46,9,8,5,40,0,4,0,14,29,92,72,17,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,4,5,6,5,1,"0",1,0,0,0,0
6,1,1,1,3,0,1,0,4,5,6,5,1,"0",1,0,0,0,0
9,1,1,1,6,0,1,0,7,9,16,13,1,"0",1,0,0,0,0
15,1,1,1,9,0,2,0,7,13,22,17,1,"0",1,0,0,0,0
22,1,1,1,18,0,0,0,8,8,12,8,1,"0",1,0,0,0,0
6,1,1,1,4,0,0,0,3,5,7,6,1,"0",1,0,0,0,0
13,1,1,1,10,0,1,0,3,11,19,18,1,"0",1,0,0,0,0
13,1,1,1,12,0,1,0,3,11,19,18,1,"0",1,0,0,0,0
6,1,1,1,4,0,0,0,3,5,7,6,1,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,7,6,9,6,1,"0",1,0,0,0,0
19,4,1,4,15,0,2,0,7,12,29,25,7,"0",1,0,0,0,0
281,78,3,77,243,0,36,0,25,77,1046,652,152,"0",1,0,0,0,0
379,57,36,21,277,54,46,0,47,100,704,511,106,"0",1,0,0,0,0
20,2,1,1,13,1,4,0,7,19,30,29,3,"0",1,0,0,0,0
25,4,1,4,23,0,2,0,8,27,44,39,7,"0",1,0,0,0,0
35,5,1,4,29,3,3,0,13,26,75,57,9,"0",1,0,0,0,0
24,2,1,2,13,1,6,1,9,14,31,24,3,"0",1,0,0,0,0
9,2,1,2,6,0,1,0,8,5,9,8,3,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,9,5,11,9,3,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
65,18,18,6,58,1,4,0,20,30,178,102,35,"0",1,0,0,0,0
28,5,5,5,18,0,8,0,15,16,54,32,9,"0",1,0,0,0,0
36,5,1,2,23,2,9,0,16,21,64,38,9,"0",1,0,0,0,0
47,6,1,5,28,11,6,0,18,20,47,28,9,"0",1,0,0,0,0
16,2,1,2,9,3,2,0,10,12,20,13,3,"0",1,0,0,0,0
61,20,14,8,50,4,3,0,14,31,141,89,39,"0",1,0,0,0,0
40,1,1,1,31,1,5,0,16,26,107,65,1,"0",1,0,0,0,0
21,4,1,3,18,0,1,0,14,16,32,18,5,"0",1,0,0,0,0
24,1,1,1,16,1,4,0,14,12,47,22,1,"0",1,0,0,0,0
24,2,1,2,12,3,5,0,8,15,21,16,3,"0",1,0,0,0,0
11,1,1,1,8,0,1,0,6,9,16,11,1,"0",1,0,0,0,0
29,4,1,4,22,0,5,0,13,23,47,39,7,"0",1,0,0,0,0
17,1,1,1,11,0,4,0,8,17,27,25,1,"0",1,0,0,0,0
12,3,1,3,9,0,1,0,8,10,28,17,5,"0",1,0,0,0,0
24,3,3,2,16,1,5,0,17,19,42,31,5,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,7,3,8,3,1,"0",1,0,0,0,0
30,3,1,3,20,0,7,1,16,21,52,36,5,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,6,6,10,8,1,"0",1,0,0,0,0
97,22,1,20,72,0,23,0,33,55,123,74,26,"0",1,0,0,0,0
27,4,3,3,23,0,2,0,15,14,75,35,7,"0",1,0,0,0,0
11,1,1,1,7,0,2,0,7,9,17,15,1,"0",1,0,0,0,0
21,3,3,2,15,0,4,0,17,20,40,31,5,"0",1,0,0,0,0
18,2,1,2,14,0,2,0,11,16,30,24,3,"0",1,0,0,0,0
9,2,1,2,7,0,0,0,8,5,12,6,3,"0",1,0,0,0,0
12,3,3,2,8,0,2,0,14,12,23,15,5,"0",1,0,0,0,0
31,5,1,4,23,1,5,0,16,23,61,47,9,"0",1,0,0,0,0
39,5,3,4,21,10,6,0,17,18,73,52,9,"0",1,0,0,0,0
70,5,1,4,43,13,11,1,17,38,115,88,9,"0",1,0,0,0,0
10,2,1,2,7,0,1,0,11,8,24,13,3,"0",1,0,0,0,0
13,1,1,1,10,0,1,0,13,15,35,25,1,"0",1,0,0,0,0
7,1,1,1,4,0,1,0,7,4,10,5,1,"0",1,0,0,0,0
14,1,1,1,11,0,1,0,13,16,36,26,1,"0",1,0,0,0,0
8,1,1,1,5,0,1,0,9,8,18,11,1,"0",1,0,0,0,0
8,1,1,1,4,0,2,0,9,9,18,15,1,"0",1,0,0,0,0
84,19,1,16,61,0,21,0,30,42,107,60,21,"0",1,0,0,0,0
30,4,3,3,25,0,3,0,15,15,68,38,7,"0",1,0,0,0,0
5,1,1,1,3,0,0,0,6,6,11,8,1,"0",1,0,0,0,0
20,1,1,1,11,0,7,0,13,16,34,25,1,"0",1,0,0,0,0
20,2,1,2,16,0,2,0,10,17,41,29,3,"0",1,0,0,0,0
12,2,1,2,9,0,1,0,9,7,16,9,3,"0",1,0,0,0,0
13,3,3,2,9,0,2,0,13,13,27,17,5,"0",1,0,0,0,0
26,4,1,3,20,0,4,0,14,22,60,47,7,"0",1,0,0,0,0
181,31,22,20,153,7,15,4,27,100,430,316,61,"0",1,0,0,0,0
35,1,1,1,26,0,4,0,9,21,92,61,1,"0",1,0,0,0,0
7,1,1,1,4,0,1,0,7,6,9,7,1,"0",1,0,0,0,0
27,4,1,2,19,6,2,0,19,14,33,22,7,"0",1,0,0,0,0
18,2,1,2,12,1,3,0,13,13,25,20,3,"0",1,0,0,0,0
17,2,1,2,8,4,3,0,6,5,12,6,3,"0",1,0,0,0,0
7,2,1,2,5,0,0,0,6,4,8,5,3,"0",1,0,0,0,0
50,6,1,2,40,0,5,3,16,22,69,35,7,"0",1,0,0,0,0
47,6,1,2,38,0,4,3,16,22,65,33,7,"0",1,0,0,0,0
23,2,1,2,18,0,3,0,6,6,35,20,3,"0",1,0,0,0,0
28,3,1,2,19,2,4,0,16,24,50,42,5,"0",1,0,0,0,0
224,33,29,29,199,0,21,0,27,91,485,322,65,"0",1,0,0,0,0
64,10,1,5,49,1,12,0,17,35,86,62,13,"0",1,0,0,0,0
20,3,1,3,15,0,3,0,9,15,26,21,5,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
17,2,1,2,12,0,3,0,8,15,20,18,3,"0",1,0,0,0,0
8,2,1,2,4,1,1,0,6,8,10,8,3,"0",1,0,0,0,0
20,2,1,2,15,0,3,0,14,19,38,26,3,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
11,2,1,2,8,0,1,0,9,11,18,15,3,"0",1,0,0,0,0
4,1,1,1,2,0,0,0,3,1,3,1,1,"0",1,0,0,0,0
31,6,1,5,24,0,5,0,16,25,66,48,11,"0",1,0,0,0,0
22,3,1,3,16,0,4,0,12,18,39,26,5,"0",1,0,0,0,0
19,2,1,2,13,0,4,0,10,14,25,20,3,"0",1,0,0,0,0
16,2,1,2,12,0,2,0,8,13,20,17,3,"0",1,0,0,0,0
22,2,1,2,17,0,3,0,15,23,52,36,3,"0",1,0,0,0,0
105,10,4,7,86,1,16,0,25,59,243,150,19,"0",1,0,0,0,0
28,4,1,4,21,0,5,0,12,24,61,42,7,"0",1,0,0,0,0
41,5,5,5,31,0,8,0,20,24,83,68,9,"0",1,0,0,0,0
26,5,5,3,18,0,6,0,18,21,59,38,9,"0",1,0,0,0,0
35,3,3,3,25,0,8,0,15,19,60,39,5,"0",1,0,0,0,0
29,6,1,5,24,0,3,0,6,13,32,25,11,"0",1,0,0,0,0
41,8,1,7,26,6,6,0,12,14,59,31,15,"0",1,0,0,0,0
17,3,1,1,14,1,0,0,12,10,50,23,5,"0",1,0,0,0,0
8,2,1,2,5,0,1,0,6,4,8,6,3,"0",1,0,0,0,0
6,2,1,2,4,0,0,0,5,6,7,6,3,"0",1,0,0,0,0
38,8,1,7,29,0,7,0,19,23,77,52,15,"0",1,0,0,0,0
51,8,1,6,40,0,9,0,23,35,130,103,15,"0",1,0,0,0,0
6,1,1,1,4,0,0,0,5,8,11,9,1,"0",1,0,0,0,0
73,3,1,2,19,46,5,0,15,29,57,49,5,"0",1,0,0,0,0
2,1,1,1,1,0,0,0,1,0,1,0,1,"0",1,0,0,0,0
15,2,1,2,7,5,1,0,10,7,17,10,3,"0",1,0,0,0,0
16,2,1,2,13,0,1,0,13,13,39,22,3,"0",1,0,0,0,0
53,13,1,9,44,0,5,2,19,30,116,65,25,"0",1,0,0,0,0
62,4,1,3,46,0,14,0,16,23,143,117,7,"0",1,0,0,0,0
119,8,3,6,76,6,31,3,21,47,197,140,15,"0",1,0,0,0,0
